1025 1
3.260372951626777649e-02
2.904282882809638977e-02
3.500191867351531982e-02
4.935126379132270813e-02
5.217107385396957397e-02
4.921434074640274048e-02
4.706562682986259460e-02
4.937982186675071716e-02
5.298667773604393005e-02
4.955896735191345215e-02
4.430183023214340210e-02
3.472416847944259644e-02
2.301304414868354797e-02
2.201838046312332153e-02
2.106347307562828064e-02
1.316001173108816147e-02
-1.175969466567039490e-02
-5.753766745328903198e-02
-5.625273287296295166e-02
-1.477384287863969803e-02
5.524049047380685806e-03
1.212044060230255127e-02
1.011832803487777710e-02
6.176302209496498108e-03
1.380133908241987228e-02
2.538237534463405609e-02
3.371096402406692505e-02
3.964495286345481873e-02
4.133120551705360413e-02
4.166324436664581299e-02
4.463219270110130310e-02
4.986204579472541809e-02
5.317365750670433044e-02
5.332981050014495850e-02
5.123391374945640564e-02
5.520095676183700562e-02
5.987423285841941833e-02
6.059523299336433411e-02
5.577106773853302002e-02
5.136149376630783081e-02
4.613712057471275330e-02
3.799289837479591370e-02
3.050717525184154510e-02
3.081890381872653961e-02
3.732947632670402527e-02
4.173259809613227844e-02
4.077063500881195068e-02
3.872400149703025818e-02
3.416503965854644775e-02
2.722688950598239899e-02
2.123153954744338989e-02
2.977160736918449402e-02
4.326399043202400208e-02
5.042574927210807800e-02
5.588525533676147461e-02
6.073293089866638184e-02
6.620496511459350586e-02
6.669605523347854614e-02
6.109925732016563416e-02
5.972982943058013916e-02
6.131243705749511719e-02
6.187567114830017090e-02
6.211622059345245361e-02
6.201704591512680054e-02
5.845889821648597717e-02
4.911137744784355164e-02
3.771081939339637756e-02
3.974740579724311829e-02
5.109491571784019470e-02
5.813212320208549500e-02
6.234916299581527710e-02
6.293892860412597656e-02
6.149184331297874451e-02
6.097168847918510437e-02
6.124230474233627319e-02
6.180330365896224976e-02
6.246725842356681824e-02
6.353021413087844849e-02
6.494457274675369263e-02
6.548199057579040527e-02
6.588058173656463623e-02
6.442474573850631714e-02
6.234619393944740295e-02
6.573459506034851074e-02
7.125207036733627319e-02
7.184964418411254883e-02
7.076089829206466675e-02
6.942249089479446411e-02
6.687188148498535156e-02
6.365256011486053467e-02
6.170528754591941833e-02
6.218077614903450012e-02
6.579259783029556274e-02
6.969973444938659668e-02
7.166469097137451172e-02
7.174824178218841553e-02
7.041806727647781372e-02
6.966535747051239014e-02
6.946599483489990234e-02
6.780823320150375366e-02
6.820212304592132568e-02
6.874610483646392822e-02
6.948246806859970093e-02
6.934522092342376709e-02
6.902910023927688599e-02
6.847517192363739014e-02
6.782584637403488159e-02
6.754034757614135742e-02
6.680671870708465576e-02
6.630261987447738647e-02
6.828556209802627563e-02
7.075937092304229736e-02
7.004939019680023193e-02
6.440436840057373047e-02
5.699119716882705688e-02
5.174610763788223267e-02
5.170017853379249573e-02
5.584514513611793518e-02
6.023138761520385742e-02
6.251575797796249390e-02
6.503411382436752319e-02
6.713511049747467041e-02
6.829093396663665771e-02
6.972741335630416870e-02
7.115002721548080444e-02
7.046613842248916626e-02
6.925757229328155518e-02
6.816819310188293457e-02
6.680107116699218750e-02
6.607247889041900635e-02
6.649180501699447632e-02
6.678359210491180420e-02
6.767257302999496460e-02
6.851496547460556030e-02
6.994550675153732300e-02
7.020629197359085083e-02
6.872327625751495361e-02
6.875215470790863037e-02
7.113171368837356567e-02
7.063477486371994019e-02
6.712797284126281738e-02
6.507541984319686890e-02
6.501638889312744141e-02
6.500560790300369263e-02
6.467501819133758545e-02
6.465123593807220459e-02
6.385691463947296143e-02
6.266296654939651489e-02
6.333281099796295166e-02
6.489196419715881348e-02
6.699214130640029907e-02
6.981320679187774658e-02
7.033473998308181763e-02
6.868913024663925171e-02
6.674237549304962158e-02
6.571049243211746216e-02
6.481706351041793823e-02
6.415542215108871460e-02
6.393440067768096924e-02
6.341583281755447388e-02
6.370967626571655273e-02
6.323537230491638184e-02
6.187979504466056824e-02
6.124405935406684875e-02
6.243709102272987366e-02
6.568177789449691772e-02
6.606898456811904907e-02
6.512773782014846802e-02
6.387308239936828613e-02
6.317966431379318237e-02
6.266650557518005371e-02
6.174334511160850525e-02
6.092414632439613342e-02
6.034751981496810913e-02
6.070444732904434204e-02
5.990941449999809265e-02
5.897406116127967834e-02
5.841149017214775085e-02
5.841139703989028931e-02
5.926249548792839050e-02
5.852343887090682983e-02
5.818032473325729370e-02
5.824471637606620789e-02
5.804507061839103699e-02
5.745189636945724487e-02
5.723854154348373413e-02
5.709956958889961243e-02
5.717604234814643860e-02
5.724003165960311890e-02
5.787018314003944397e-02
5.934609845280647278e-02
5.991252511739730835e-02
6.086612120270729065e-02
6.218016147613525391e-02
6.236059218645095825e-02
6.265585869550704956e-02
6.138361990451812744e-02
6.059085950255393982e-02
5.874055251479148865e-02
5.732017755508422852e-02
5.687699466943740845e-02
5.720400810241699219e-02
5.716719850897789001e-02
5.701585486531257629e-02
5.691632628440856934e-02
5.757756903767585754e-02
5.831064656376838684e-02
5.773222818970680237e-02
5.717986822128295898e-02
5.698359757661819458e-02
5.672739446163177490e-02
5.514344573020935059e-02
5.374363064765930176e-02
5.307957902550697327e-02
5.381576716899871826e-02
5.475706979632377625e-02
5.555910617113113403e-02
5.647469684481620789e-02
5.743777006864547729e-02
5.956404283642768860e-02
6.066112220287322998e-02
6.067284569144248962e-02
5.994671210646629333e-02
5.979833379387855530e-02
6.040850281715393066e-02
6.007867678999900818e-02
5.916700139641761780e-02
5.851538851857185364e-02
5.851305648684501648e-02
5.871780589222908020e-02
5.818977952003479004e-02
5.713895708322525024e-02
5.674650892615318298e-02
5.652534589171409607e-02
5.664364621043205261e-02
5.584768950939178467e-02
5.530112236738204956e-02
5.560153722763061523e-02
5.597686395049095154e-02
5.634582042694091797e-02
5.628147721290588379e-02
5.616008117794990540e-02
5.591116100549697876e-02
5.583328008651733398e-02
5.572945252060890198e-02
5.564369261264801025e-02
5.710031464695930481e-02
5.877172574400901794e-02
5.866880714893341064e-02
5.741539597511291504e-02
5.600699409842491150e-02
5.596632510423660278e-02
5.597027391195297241e-02
5.568817257881164551e-02
5.528808385133743286e-02
5.497888848185539246e-02
5.537508800625801086e-02
5.481424927711486816e-02
5.346469953656196594e-02
5.285276100039482117e-02
5.234337970614433289e-02
5.249862372875213623e-02
5.252450332045555115e-02
5.362706258893013000e-02
5.477517470717430115e-02
5.480729788541793823e-02
5.521605536341667175e-02
5.544840171933174133e-02
5.567308887839317322e-02
5.530876666307449341e-02
5.484546348452568054e-02
5.471691116690635681e-02
5.435663834214210510e-02
5.397109687328338623e-02
5.380130186676979065e-02
5.379610136151313782e-02
5.295667797327041626e-02
5.247072875499725342e-02
5.257472395896911621e-02
5.289783701300621033e-02
5.277648940682411194e-02
5.285834521055221558e-02
5.293276160955429077e-02
5.309564992785453796e-02
5.332831293344497681e-02
5.253275856375694275e-02
5.292924493551254272e-02
5.341569334268569946e-02
5.399062857031822205e-02
5.369864776730537415e-02
5.317330732941627502e-02
5.233612284064292908e-02
5.243878439068794250e-02
5.273868516087532043e-02
5.242348462343215942e-02
5.148553848266601562e-02
5.131884664297103882e-02
5.146490409970283508e-02
5.129507556557655334e-02
5.136774107813835144e-02
5.172843858599662781e-02
5.229954048991203308e-02
5.229957774281501770e-02
5.191019549965858459e-02
5.173193663358688354e-02
5.147206783294677734e-02
5.035588145256042480e-02
4.957043752074241638e-02
4.897374287247657776e-02
4.882892966270446777e-02
4.923174530267715454e-02
4.933125525712966919e-02
4.930237308144569397e-02
4.943631216883659363e-02
4.903125017881393433e-02
4.888070374727249146e-02
4.873652383685112000e-02
4.867424815893173218e-02
4.907167330384254456e-02
4.923378676176071167e-02
4.922407120466232300e-02
4.923770576715469360e-02
4.928454384207725525e-02
4.927666485309600830e-02
4.942208901047706604e-02
4.984610900282859802e-02
4.997416585683822632e-02
5.029080808162689209e-02
5.035115778446197510e-02
5.053463950753211975e-02
5.046876519918441772e-02
5.004075914621353149e-02
4.954661801457405090e-02
4.909966513514518738e-02
4.827065020799636841e-02
4.779950156807899475e-02
4.801023378968238831e-02
4.750402271747589111e-02
4.700711369514465332e-02
4.735920578241348267e-02
4.729146510362625122e-02
4.704519733786582947e-02
4.714905843138694763e-02
4.769022390246391296e-02
4.809157922863960266e-02
4.812541976571083069e-02
4.799417778849601746e-02
4.788015410304069519e-02
4.807792603969573975e-02
4.809705540537834167e-02
4.813051223754882812e-02
4.839604347944259644e-02
4.857533797621726990e-02
4.872988164424896240e-02
4.865068197250366211e-02
4.881824553012847900e-02
4.903387278318405151e-02
4.917833581566810608e-02
4.867085441946983337e-02
4.767563566565513611e-02
4.744903370738029480e-02
4.713143408298492432e-02
4.723128676414489746e-02
4.783525690436363220e-02
4.806335270404815674e-02
4.775581881403923035e-02
4.721637070178985596e-02
4.700550064444541931e-02
4.706055298447608948e-02
4.732453823089599609e-02
4.729283228516578674e-02
4.698113724589347839e-02
4.698143526911735535e-02
4.699536040425300598e-02
4.655436053872108459e-02
4.624921828508377075e-02
4.647422581911087036e-02
4.669176414608955383e-02
4.703499376773834229e-02
4.736953228712081909e-02
4.749092459678649902e-02
4.714485257863998413e-02
4.739983007311820984e-02
4.756924137473106384e-02
4.744537547230720520e-02
4.727685824036598206e-02
4.690681025385856628e-02
4.616530984640121460e-02
4.610244557261466980e-02
4.583568498492240906e-02
4.580038785934448242e-02
4.582991823554039001e-02
4.592617601156234741e-02
4.617471620440483093e-02
4.557637870311737061e-02
4.505374282598495483e-02
4.557001963257789612e-02
4.585972055792808533e-02
4.569357261061668396e-02
4.548949375748634338e-02
4.528184980154037476e-02
4.536047577857971191e-02
4.529339820146560669e-02
4.526858776807785034e-02
4.511303454637527466e-02
4.485289007425308228e-02
4.492235183715820312e-02
4.473581165075302124e-02
4.492449015378952026e-02
4.518010094761848450e-02
4.556605219841003418e-02
4.560434445738792419e-02
4.538848251104354858e-02
4.485811665654182434e-02
4.489219933748245239e-02
4.475580900907516479e-02
4.490173980593681335e-02
4.477440938353538513e-02
4.485028609633445740e-02
4.484648630023002625e-02
4.450818896293640137e-02
4.452218860387802124e-02
4.478390142321586609e-02
4.449595138430595398e-02
4.439916461706161499e-02
4.439959675073623657e-02
4.424566775560379028e-02
4.393015429377555847e-02
4.395243898034095764e-02
4.389917477965354919e-02
4.412405565381050110e-02
4.424419626593589783e-02
4.413890093564987183e-02
4.411505535244941711e-02
4.409404471516609192e-02
4.448647424578666687e-02
4.451400041580200195e-02
4.438112303614616394e-02
4.438779130578041077e-02
4.438656568527221680e-02
4.397200793027877808e-02
4.380016028881072998e-02
4.393389448523521423e-02
4.392340779304504395e-02
4.395690932869911194e-02
4.377540200948715210e-02
4.382128268480300903e-02
4.319556802511215210e-02
4.300281405448913574e-02
4.295480251312255859e-02
4.335880652070045471e-02
4.343779012560844421e-02
4.331612959504127502e-02
4.271514713764190674e-02
4.267336055636405945e-02
4.303406178951263428e-02
4.298241809010505676e-02
4.274738207459449768e-02
4.298127815127372742e-02
4.334188997745513916e-02
4.302593693137168884e-02
4.298860207200050354e-02
4.333693161606788635e-02
4.324985295534133911e-02
4.304624721407890320e-02
4.314948245882987976e-02
4.323685914278030396e-02
4.295318573713302612e-02
4.305056110024452209e-02
4.322232678532600403e-02
4.316327348351478577e-02
4.257404804229736328e-02
4.239664971828460693e-02
4.211103543639183044e-02
4.209225624799728394e-02
4.203911870718002319e-02
4.180973395705223083e-02
4.173409566283226013e-02
4.191192612051963806e-02
4.196717217564582825e-02
4.191152378916740417e-02
4.162479937076568604e-02
4.182356968522071838e-02
4.152395203709602356e-02
4.115903750061988831e-02
4.133201763033866882e-02
4.196671396493911743e-02
4.196688160300254822e-02
4.179233685135841370e-02
4.171748086810112000e-02
4.215604811906814575e-02
4.232629388570785522e-02
4.213981702923774719e-02
4.231331124901771545e-02
4.203394427895545959e-02
4.154736921191215515e-02
4.128325358033180237e-02
4.121030494570732117e-02
4.118949547410011292e-02
4.115301743149757385e-02
4.109496250748634338e-02
4.089448973536491394e-02
4.090174287557601929e-02
4.102016612887382507e-02
4.061126708984375000e-02
4.066750034689903259e-02
4.068223014473915100e-02
4.083460569381713867e-02
4.079930856823921204e-02
4.080552607774734497e-02
4.069539532065391541e-02
4.071767255663871765e-02
4.080354422330856323e-02
4.078445583581924438e-02
4.077021405100822449e-02
4.050337150692939758e-02
4.025238007307052612e-02
4.023477807641029358e-02
4.009961709380149841e-02
4.018295556306838989e-02
4.044120758771896362e-02
4.062954336404800415e-02
4.026175662875175476e-02
4.038815200328826904e-02
4.054985940456390381e-02
4.070636257529258728e-02
4.035685956478118896e-02
4.031220450997352600e-02
4.044343158602714539e-02
4.021533578634262085e-02
4.044304415583610535e-02
4.053393378853797913e-02
4.006353020668029785e-02
3.956352174282073975e-02
3.957913070917129517e-02
3.938908502459526062e-02
3.927111625671386719e-02
3.949950262904167175e-02
3.929934278130531311e-02
3.893643990159034729e-02
3.908841311931610107e-02
3.923075273633003235e-02
3.944282233715057373e-02
3.938186913728713989e-02
3.938384726643562317e-02
3.931610286235809326e-02
3.916829824447631836e-02
3.909567743539810181e-02
3.879785537719726562e-02
3.824764117598533630e-02
3.835887834429740906e-02
3.852835670113563538e-02
3.885790705680847168e-02
3.921934217214584351e-02
3.878054022789001465e-02
3.886735439300537109e-02
3.889672458171844482e-02
3.872786089777946472e-02
3.835666179656982422e-02
3.801718726754188538e-02
3.795268386602401733e-02
3.802821040153503418e-02
3.810774534940719604e-02
3.804136812686920166e-02
3.807531297206878662e-02
3.786516189575195312e-02
3.791734948754310608e-02
3.751999139785766602e-02
3.757967054843902588e-02
3.727701306343078613e-02
3.724753484129905701e-02
3.749894723296165466e-02
3.745830431580543518e-02
3.707233816385269165e-02
3.740883246064186096e-02
3.740710392594337463e-02
3.754923865199089050e-02
3.741472959518432617e-02
3.669833764433860779e-02
3.644775599241256714e-02
3.637912496924400330e-02
3.629367053508758545e-02
3.622901067137718201e-02
3.618229180574417114e-02
3.622337803244590759e-02
3.632183372974395752e-02
3.606246411800384521e-02
3.592881187796592712e-02
3.628167137503623962e-02
3.634440526366233826e-02
3.595352545380592346e-02
3.581435605883598328e-02
3.566418588161468506e-02
3.551724180579185486e-02
3.530570864677429199e-02
3.521498665213584900e-02
3.499823436141014099e-02
3.514153882861137390e-02
3.539409488439559937e-02
3.535141050815582275e-02
3.479735925793647766e-02
3.472887352108955383e-02
3.476406633853912354e-02
3.495374321937561035e-02
3.536480665206909180e-02
3.528465330600738525e-02
3.497092053294181824e-02
3.491632640361785889e-02
3.448894992470741272e-02
3.433680534362792969e-02
3.444951400160789490e-02
3.453807160258293152e-02
3.482902050018310547e-02
3.507244586944580078e-02
3.478859737515449524e-02
3.437908738851547241e-02
3.421263769268989563e-02
3.383403643965721130e-02
3.380180150270462036e-02
3.389951214194297791e-02
3.371708095073699951e-02
3.373474627733230591e-02
3.350274637341499329e-02
3.337749466300010681e-02
3.339136391878128052e-02
3.353428095579147339e-02
3.382688388228416443e-02
3.325753659009933472e-02
3.310108184814453125e-02
3.319494053721427917e-02
3.325715661048889160e-02
3.299054875969886780e-02
3.297499939799308777e-02
3.312376141548156738e-02
3.265114873647689819e-02
3.264481201767921448e-02
3.268285840749740601e-02
3.251579403877258301e-02
3.232290595769882202e-02
3.244432806968688965e-02
3.243442997336387634e-02
3.224070370197296143e-02
3.216294944286346436e-02
3.197208791971206665e-02
3.204696625471115112e-02
3.201670572161674500e-02
3.197261318564414978e-02
3.175464645028114319e-02
3.145486488938331604e-02
3.137509524822235107e-02
3.151521459221839905e-02
3.138673305511474609e-02
3.116208501160144806e-02
3.128874301910400391e-02
3.138938918709754944e-02
3.104616329073905945e-02
3.104808926582336426e-02
3.099333867430686951e-02
3.099187836050987244e-02
3.106256201863288879e-02
3.089469671249389648e-02
3.066806681454181671e-02
3.052325546741485596e-02
3.049064800143241882e-02
3.043157979846000671e-02
3.056305460631847382e-02
3.026712499558925629e-02
2.989714220166206360e-02
2.971538528800010681e-02
2.967055886983871460e-02
2.979904972016811371e-02
2.979157119989395142e-02
2.951041422784328461e-02
2.953502535820007324e-02
2.961351349949836731e-02
2.976708300411701202e-02
2.991801872849464417e-02
2.986843883991241455e-02
2.980781160295009613e-02
2.976090647280216217e-02
2.966956980526447296e-02
2.980648539960384369e-02
2.961106225848197937e-02
2.949984185397624969e-02
2.974903583526611328e-02
2.978575602173805237e-02
2.950836159288883209e-02
2.924212627112865448e-02
2.939319983124732971e-02
2.923053503036499023e-02
2.916430309414863586e-02
2.935547381639480591e-02
2.910957299172878265e-02
2.853957004845142365e-02
2.837222069501876831e-02
2.831956744194030762e-02
2.848129719495773315e-02
2.822921983897686005e-02
2.831787057220935822e-02
2.840156666934490204e-02
2.841891720890998840e-02
2.811097167432308197e-02
2.774239890277385712e-02
2.760886214673519135e-02
2.780292369425296783e-02
2.795471437275409698e-02
2.770895138382911682e-02
2.751218713819980621e-02
2.737578004598617554e-02
2.731141261756420135e-02
2.727801725268363953e-02
2.718396857380867004e-02
2.685895934700965881e-02
2.687640860676765442e-02
2.688451111316680908e-02
2.694707177579402924e-02
2.691244333982467651e-02
2.685235440731048584e-02
2.668514661490917206e-02
2.636776678264141083e-02
2.616641111671924591e-02
2.614221163094043732e-02
2.590548805892467499e-02
2.562675625085830688e-02
2.554840967059135437e-02
2.571000717580318451e-02
2.584949135780334473e-02
2.568400837481021881e-02
2.546073868870735168e-02
2.556366100907325745e-02
2.549099177122116089e-02
2.528435364365577698e-02
2.533238753676414490e-02
2.529952488839626312e-02
2.532264031469821930e-02
2.536196261644363403e-02
2.522460371255874634e-02
2.498025447130203247e-02
2.479033917188644409e-02
2.473905682563781738e-02
2.488395012915134430e-02
2.494041807949542999e-02
2.487498708069324493e-02
2.472889050841331482e-02
2.467655017971992493e-02
2.477498166263103485e-02
2.449621073901653290e-02
2.417960017919540405e-02
2.419035322964191437e-02
2.410107292234897614e-02
2.419109456241130829e-02
2.413285523653030396e-02
2.411527372896671295e-02
2.384735271334648132e-02
2.350498549640178680e-02
2.341129258275032043e-02
2.336541004478931427e-02
2.328995801508426666e-02
2.319603040814399719e-02
2.319884113967418671e-02
2.328339964151382446e-02
2.323845215141773224e-02
2.303626947104930878e-02
2.289920113980770111e-02
2.280930057168006897e-02
2.283898368477821350e-02
2.283918671309947968e-02
2.276418916881084442e-02
2.263677120208740234e-02
2.247132547199726105e-02
2.233807370066642761e-02
2.227829769253730774e-02
2.208551391959190369e-02
2.190118283033370972e-02
2.208820544183254242e-02
2.204682305455207825e-02
2.173049934208393097e-02
2.163225971162319183e-02
2.172875218093395233e-02
2.193222008645534515e-02
2.181094326078891754e-02
2.173547074198722839e-02
2.162658609449863434e-02
2.149650827050209045e-02
2.142708376049995422e-02
2.129151858389377594e-02
2.112466655671596527e-02
2.114008739590644836e-02
2.103316970169544220e-02
2.084892801940441132e-02
2.084315381944179535e-02
2.089078538119792938e-02
2.087724395096302032e-02
2.072087861597537994e-02
2.070379070937633514e-02
2.059048041701316833e-02
2.040015347301959991e-02
2.023427747189998627e-02
2.015598490834236145e-02
2.011139132082462311e-02
1.992380246520042419e-02
1.984986290335655212e-02
1.982528343796730042e-02
1.976126246154308319e-02
1.967797800898551941e-02
1.954564452171325684e-02
1.937087439000606537e-02
1.934880949556827545e-02
1.943479850888252258e-02
1.927370950579643250e-02
1.913221739232540131e-02
1.906759105622768402e-02
1.891869865357875824e-02
1.877903938293457031e-02
1.888082362711429596e-02
1.880486123263835907e-02
1.878774538636207581e-02
1.880699768662452698e-02
1.870569959282875061e-02
1.854604855179786682e-02
1.841868460178375244e-02
1.835432648658752441e-02
1.840207912027835846e-02
1.835167966783046722e-02
1.798200421035289764e-02
1.791287958621978760e-02
1.776178553700447083e-02
1.761264353990554810e-02
1.759247668087482452e-02
1.759332977235317230e-02
1.757907122373580933e-02
1.749535650014877319e-02
1.747451163828372955e-02
1.730868220329284668e-02
1.720249466598033905e-02
1.717421971261501312e-02
1.715858653187751770e-02
1.711248792707920074e-02
1.707650907337665558e-02
1.694528944790363312e-02
1.654799655079841614e-02
1.649536937475204468e-02
1.663571968674659729e-02
1.659405231475830078e-02
1.661126501858234406e-02
1.646347530186176300e-02
1.641520299017429352e-02
1.616928353905677795e-02
1.584757678210735321e-02
1.551465597003698349e-02
1.531366072595119476e-02
1.490204408764839172e-02
1.480046194046735764e-02
1.477062236517667770e-02
1.468040980398654938e-02
1.459420099854469299e-02
1.467883866280317307e-02
1.466069184243679047e-02
1.450917869806289673e-02
1.442197151482105255e-02
1.424507983028888702e-02
1.424818672239780426e-02
1.412028353661298752e-02
1.407816167920827866e-02
1.417271234095096588e-02
1.406517066061496735e-02
1.406570710241794586e-02
1.413718331605195999e-02
1.406333874911069870e-02
1.383775658905506134e-02
1.360070798546075821e-02
1.356803812086582184e-02
1.354863867163658142e-02
1.345055364072322845e-02
1.330877747386693954e-02
1.322463154792785645e-02
1.315347850322723389e-02
1.318320911377668381e-02
1.315908879041671753e-02
1.316084153950214386e-02
1.304626278579235077e-02
1.298279594630002975e-02
1.284205541014671326e-02
1.278427895158529282e-02
1.280437689274549484e-02
1.265328470617532730e-02
1.252537872642278671e-02
1.252428255975246429e-02
1.259147748351097107e-02
1.255437545478343964e-02
1.240079198032617569e-02
1.232190430164337158e-02
1.234409864991903305e-02
1.227941270917654037e-02
1.219314709305763245e-02
1.204771175980567932e-02
1.203089114278554916e-02
1.199257373809814453e-02
1.201751828193664551e-02
1.196794677525758743e-02
1.196549180895090103e-02
1.183403003960847855e-02
1.175145618617534637e-02
1.173023320734500885e-02
1.167381461709737778e-02
1.163710001856088638e-02
1.137517206370830536e-02
1.109638251364231110e-02
1.076810434460639954e-02
1.029032934457063675e-02
9.684839285910129547e-03
8.735652081668376923e-03
7.244830951094627380e-03
6.583883892744779587e-03
5.651535000652074814e-03
4.683425184339284897e-03
3.660079324617981911e-03
2.702945377677679062e-03
1.877014525234699249e-03
1.260404707863926888e-03
8.325462695211172104e-04
5.524652660824358463e-04
3.954365383833646774e-04
3.030822263099253178e-04
2.507899480406194925e-04
2.198445290559902787e-04
2.021120017161592841e-04
1.937058259500190616e-04
1.873147266451269388e-04
1.837390736909583211e-04
1.788147783372551203e-04
1.769214577507227659e-04
1.730109943309798837e-04
1.721403386909514666e-04
1.711497898213565350e-04
1.685481111053377390e-04
1.676726242294535041e-04
1.680728746578097343e-04
1.673905644565820694e-04
1.668068143771961331e-04
1.649425976211205125e-04
1.639270340092480183e-04
1.628646568860858679e-04
1.604873687028884888e-04
1.511709415353834629e-04
